@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,1,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1523,2421,269,269,0,0,100,0,0,1,0.000206,0.000545,0.056055,0.127063,526.065321,0.160184,525.905137,1.955633,0.000595,1.955038,525.905137,1.955038,99.969551,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,39.201,0.003,39.078125,0,39078.125,0,1219336,207181,24261,100,25,?,?,?,?
R_data_frame,2,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1524,2421,269,269,0,0,100,0,0,1,0,0,0,0,526.121817,0,526.121817,1.955843,0,1.955843,526.121817,1.955843,100,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.739,0.003,37.640625,0,37640.625,0,1213405,207181,24261,100,25,?,?,?,?
R_data_frame,2,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1524,2421,269,269,0,0,100,0,0,1,0.000619,0.001213,0.168329,0.282831,526.065321,0.481246,525.584074,1.955633,0.001789,1.953844,525.584074,1.953844,99.90852,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,36.659,0.004,36.65625,0,36656.25,0,1228986,207181,24261,100,25,?,?,?,?
R_data_frame,2,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1525,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002267,0.043123,0.616578,10.058392,525.12898,1074.317269,-549.188289,1.952152,3.993744,-2.041592,522.520355,1.942455,99.503241,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.996282,0.994801,0.997382,0.993676,0.996774,0.996283,38.104,0.004,38.078125,0.015625,38078.125,15.625,1198253,207181,24261,99.628253,25,?,?,?,?
R_data_frame,2,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1526,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002471,0.043133,0.671958,10.060731,525.12898,1074.475655,-549.346674,1.952152,3.994333,-2.042181,522.371822,1.941903,99.474956,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.997396,0.993691,0.996774,0.996283,37.074,0.004,36.984375,0.015625,36984.375,15.625,1205401,207181,24261,99.628253,25,?,?,?,?
R_data_frame,2,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1526,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002675,0.043013,0.727545,10.032639,525.12898,9.077367,516.051614,1.952152,0.033745,1.918407,522.213065,1.941313,99.444724,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,37.882,0.004,37.78125,0,37781.25,0,1209386,207181,24261,99.628253,25,?,?,?,?
R_data_frame,2,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1527,2421,269,267,2,0,99.256506,0.743494,0,0.989895,0.004324,0.060812,1.175875,14.184213,525.12898,17.387778,507.741203,1.952152,0.064639,1.887514,520.060757,1.933311,99.034861,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,0.997826,0.975,0.992565,0.002121,0.997879,0.007435,0.992706,0.992565,0.992576,0.99009,0.997816,0.989587,0.991932,0.992565,37.775,0.003,37.75,0,37750,0,1194431,207181,24261,99.256506,25,?,?,?,?
R_data_frame,2,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1528,2421,269,269,0,0,100,0,0,1,0.000617,0.001324,0.167872,0.308726,525.12898,0.479765,524.649215,1.952152,0.001784,1.950369,524.649215,1.950369,99.908639,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.698,0.006,37.65625,0,37656.25,0,1224993,207181,24261,100,25,?,?,?,?
R_data_frame,2,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1528,2421,269,269,0,0,100,0,0,1,0.000824,0.001436,0.2242,0.335016,525.12898,0.640637,524.488343,1.952152,0.002382,1.949771,524.488343,1.949771,99.878004,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,36.595,0.003,36.578125,0,36578.125,0,1214358,207181,24261,100,25,?,?,?,?
R_data_frame,2,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1529,2421,269,268,1,0,99.628253,0.371747,0,0.99494,0.002469,0.043038,0.671403,10.038507,525.12898,9.933505,515.195476,1.952152,0.036928,1.915225,521.65109,1.939223,99.337707,0.974359,38,0,0,1,230,0.025641,1,1,0.974359,0.987013,0.984957,0.995652,0.982906,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.99627,0.995223,0.998611,0.993851,0.995161,0.996283,37.624,0.004,37.546875,0.015625,37546.875,15.625,1213344,207181,24261,99.628253,25,?,?,?,?
R_data_frame,2,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1529,2421,269,269,0,0,100,0,0,1,0.000618,0.001209,0.16803,0.282011,525.12898,0.480217,524.648764,1.952152,0.001785,1.950367,524.648764,1.950367,99.908553,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.138,0.003,37.078125,0,37078.125,0,1228177,207181,24261,100,25,?,?,?,?
R_data_frame,3,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.153,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.003919,0.060973,1.065778,14.221928,525.12898,2148.156301,-1623.02732,1.952152,7.985711,-6.033559,520.409672,1.934608,99.101305,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992564,0.989649,0.994792,0.987474,0.993548,0.992565,36.974,0.004,36.921875,0,36921.875,0,1211274,207181,24261,99.256506,25,?,?,?,?
R_data_frame,3,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1531,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.00247,0.043006,0.671852,10.03107,525.12898,8.918201,516.21078,1.952152,0.033153,1.918999,522.372231,1.941904,99.475034,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,38.444,0.004,38.328125,0,38328.125,0,1219010,207181,24261,99.628253,25,?,?,?,?
R_data_frame,3,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1531,2421,269,269,0,0,100,0,0,1,0.000205,0.000761,0.055693,0.177401,525.12898,0.159166,524.969815,1.952152,0.000592,1.951561,524.969815,1.951561,99.96969,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.983,0.003,38.890625,0,38890.625,0,1228824,207181,24261,100,25,?,?,?,?
R_data_frame,3,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1532,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002675,0.043074,0.727636,10.047024,525.12898,10.071382,515.057599,1.952152,0.03744,1.914712,522.212809,1.941312,99.444675,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,38.621,0.003,38.5625,0,38562.5,0,1224976,207181,24261,99.628253,25,?,?,?,?
R_data_frame,3,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1533,2421,269,269,0,0,100,0,0,1,0.000823,0.001618,0.223725,0.377399,525.12898,0.63984,524.489141,1.952152,0.002379,1.949774,524.489141,1.949774,99.878156,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.883,0.003,37.78125,0.015625,37781.25,15.625,1221651,207181,24261,100,25,?,?,?,?
R_data_frame,3,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1533,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002472,0.043065,0.672186,10.044851,525.12898,9.931411,515.197569,1.952152,0.03692,1.915233,522.361543,1.941864,99.472999,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.996282,0.994801,0.998486,0.994459,0.996774,0.996283,39.114,0.004,39.046875,0,39046.875,0,1222867,207181,24261,99.628253,25,?,?,?,?
R_data_frame,3,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1534,2421,269,269,0,0,100,0,0,1,0.000852,0.003999,0.231701,0.932722,525.12898,0.667811,524.461169,1.952152,0.002483,1.94967,524.461169,1.94967,99.872829,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.007,0.004,36.9375,0,36937.5,0,1230798,207181,24261,100,25.185874,?,?,?,?
R_data_frame,3,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1534,2421,269,269,0,0,100,0,0,1,0,0,0,0,525.12898,0,525.12898,1.952152,0,1.952152,525.12898,1.952152,100,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.788,0.003,37.734375,0.015625,37734.375,15.625,1199941,207181,24261,100,25,?,?,?,?
R_data_frame,3,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1535,2421,269,268,1,0,99.628253,0.371747,0,0.994951,0.002473,0.043034,0.672099,10.030765,526.065321,9.917974,516.147346,1.955633,0.03687,1.918763,523.306715,1.945378,99.475615,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,37.751,0.004,37.703125,0,37703.125,0,1229654,207181,24261,99.628253,25,?,?,?,?
R_data_frame,3,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1536,2421,269,267,2,0,99.256506,0.743494,0,0.989916,0.004937,0.060744,1.341922,14.158151,526.121817,17.891939,508.229879,1.955843,0.066513,1.88933,520.612676,1.935363,98.952877,1,40,0.008734,2,0.991266,227,0,0,0.952381,1,0.97561,0.971629,0.995633,0.952381,0.992565,0.001299,0.998701,0.007435,0.992919,0.992565,0.992607,0.990579,0.998576,0.990377,0.990613,0.992565,38.67,0.004,38.5625,0,38562.5,0,1222766,207181,24261,99.256506,25,?,?,?,?
R_data_frame,4,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1536,2421,269,268,1,0,99.628253,0.371747,0,0.994954,0.002686,0.043073,0.730076,10.039886,526.065321,1074.642893,-548.577572,1.955633,3.994955,-2.039322,523.140924,1.944762,99.4441,1,40,0.004367,1,0.995633,228,0,0,0.97561,1,0.987654,0.985571,0.997817,0.97561,0.996283,0.000649,0.999351,0.003717,0.996373,0.996283,0.996293,0.995238,0.997067,0.993734,0.995301,0.996283,37.806,0.004,37.765625,0.015625,37765.625,15.625,1196358,207181,24261,99.628253,25,?,?,?,?
R_data_frame,4,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1537,2421,269,268,1,0,99.628253,0.371747,0,0.994951,0.00218,0.040743,0.592486,9.496207,526.121817,4.427033,521.694785,1.955843,0.016457,1.939386,523.578354,1.946388,99.516564,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994815,0.999961,0.999811,0.996753,0.996283,36.105,0.003,36.078125,0,36078.125,0,1220634,207181,24261,100,25.27881,?,?,?,?
R_data_frame,4,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1538,2421,269,269,0,0,100,0,0,1,0.000861,0.007646,0.234271,1.783489,525.12898,0.701334,524.427646,1.952152,0.002607,1.949545,524.427646,1.949545,99.866445,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.086,0.003,37.984375,0,37984.375,0,1211295,207181,24261,100,25.557621,?,?,?,?
